reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R07298(r)/3.1.3A1(rev)/3.1.3.21;	2/3.1.1A1;	0.0239163	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R00841/3.1.3A1/3.1.3.21;	2/3.1.1A1;	0.0239163	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R08658/3.1.3A1/3.1.3.21;	2/3.1.1A1;	0.0239163	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R08658(r)/3.1.3A1(rev)/3.1.3.21;	2/3.1.1A1;	0.0239163	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R01448(r)/3.1.6A1(rev)/3.1.6.17;	2/3.1.1A1;	0.0239163	0.428571	0.238095	0.0769231	0.0444444	0	0	0	0
R01448/3.1.6A1/3.1.6.17;	2/3.1.1A1;	0.0239163	0.428571	0.238095	0.0769231	0.0444444	0	0	0	0
R00841(r)/3.1.3A1(rev)/3.1.3.21;	2/3.1.1A1;	0.0239163	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R07298/3.1.3A1/3.1.3.21;	2/3.1.1A1;	0.0239163	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R09828/3.1.3A1/3.1.7.8;	2/3.1.1A1;	0.0238727	0.444444	0.181818	0.0232558	0	0.0113636	0.00869565	0.0118343	0.00411523
R10947(r)/3.1.2A1(rev)/4.2.1.155;	2/3.1.1A1;	0.023845	0.428571	0.333333	0.153846	0.0227273	0	0	0	0
R01470/3.1.3A1/3.1.4.2,3.1.4.46;	2/3.1.1A1;	0.0238429	0.444444	0.238095	0.0526316	0.04	0	0	0	0
R08615/3.1.4A1/2.4.1.17;	2/3.1.1A1;	0.0238313	0.4	0.172414	0.0526316	0.0394737	0.0232558	0.010582	0.00787402	0
R08615(r)/3.1.4A1(rev)/2.4.1.17;	2/3.1.1A1;	0.0238313	0.4	0.172414	0.0526316	0.0394737	0.0232558	0.010582	0.00787402	0
R02648/3.1.3A1/3.1.4.42;	2/3.1.1A1;	0.023644	0.444444	0.272727	0.047619	0.0185185	0	0	0	0
R01043/3.1.3A1/3.1.3.19;	2/3.1.1A1;	0.0236337	0.444444	0.238095	0.05	0.0217391	0	0	0	0
R01043(r)/3.1.3A1(rev)/3.1.3.19;	2/3.1.1A1;	0.0236337	0.444444	0.238095	0.05	0.0217391	0	0	0	0
R04362/3.1.3A1/3.1.4.39;	2/3.1.1A1;	0.0235131	0.444444	0.238095	0.0526316	0.04	0	0	0	0
R09828(r)/3.1.4A1(rev)/3.1.7.8;	2/3.1.1A1;	0.0234375	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0.0118343	0.00411523
R09828/3.1.4A1/3.1.7.8;	2/3.1.1A1;	0.0234375	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0.0118343	0.00411523
R00337(r)/3.1.4A1(rev)/3.2.1.42;	2/3.1.1A1;	0.0234082	0.4	0.172414	0.0526316	0.0394737	0.023622	0.0108108	0.00403226	0
R00337/3.1.4A1/3.2.1.42;	2/3.1.1A1;	0.0234082	0.4	0.172414	0.0526316	0.0394737	0.023622	0.0108108	0.00403226	0
R07388/3.1.3A1/3.1.4.39;	2/3.1.1A1;	0.0233196	0.444444	0.238095	0.0526316	0.04	0	0	0	0
R11527(r)/3.1.3A1(rev)/3.1.3.2;	2/3.1.1A1;	0.0232897	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R11527/3.1.3A1/3.1.3.2;	2/3.1.1A1;	0.0232897	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R03371,R03372/3.1.3A1/3.1.3.26,3.1.3.62,3.1.3.8;	2/3.1.1A1;	0.0232751	0.444444	0.238095	0.0952381	0.0634921	0.0327869	0.00930233	0.00327869	0
R03371,R03372(r)/3.1.3A1(rev)/3.1.3.26,3.1.3.62,3.1.3.8;	2/3.1.1A1;	0.0232751	0.444444	0.238095	0.0952381	0.0634921	0.0327869	0.00930233	0.00327869	0
R07583,R07584/3.1.3A1/3.1.3.62,3.1.3.72;	2/3.1.1A1;	0.0232751	0.444444	0.238095	0.0952381	0.0634921	0.0327869	0.00930233	0.00327869	0
R07583,R07584(r)/3.1.3A1(rev)/3.1.3.62,3.1.3.72;	2/3.1.1A1;	0.0232751	0.444444	0.238095	0.0952381	0.0634921	0.0327869	0.00930233	0.00327869	0
R03969/3.1.3A1/3.1.3.28;	2/3.1.1A1;	0.0232558	0.444444	0.238095	0.0731707	0.0392157	0	0	0	0
R03969(r)/3.1.3A1(rev)/3.1.3.28;	2/3.1.1A1;	0.0232558	0.444444	0.238095	0.0731707	0.0392157	0	0	0	0
R03969(r)/3.1.3A1(rev)/3.1.3.28;	2/3.1.1A1;	0.0232558	0.444444	0.238095	0.0731707	0.0392157	0	0	0	0
R03331/3.1.3A1/3.1.4.43;	2/3.1.1A1;	0.0232558	0.444444	0.238095	0.0731707	0.0163934	0.0105263	0.00657895	0.0049505	0
R03980(r)/3.1.6A1(rev)/3.1.6.1;	2/3.1.1A1;	0.0231788	0.428571	0.181818	0.0243902	0	0.010989	0.0131579	0.0138249	0.0126582
R03980/3.1.6A1/3.1.6.1;	2/3.1.1A1;	0.0231788	0.428571	0.181818	0.0243902	0	0.010989	0.0131579	0.0138249	0.0126582
R10972/3.1.3A1/3.1.4.57;	2/3.1.1A1;	0.0231621	0.444444	0.217391	0.0666667	0.0428571	0.0247934	0.00564972	0	0
R03695/3.1.2A1(rev)/;	2/3.1.1A1;	0.0229555	0.428571	0.333333	0.142857	0.0208333	0	0	0	0
R05790/3.1.3A1/3.1.3.70;	2/3.1.1A1;	0.022942	0.444444	0.2	0.0857143	0.0434783	0	0	0	0
R05790(r)/3.1.3A1(rev)/3.1.3.70;	2/3.1.1A1;	0.022942	0.444444	0.2	0.0857143	0.0434783	0	0	0	0
R09664/3.1.3A1/3.1.3.85;	2/3.1.1A1;	0.022942	0.444444	0.2	0.0857143	0.0434783	0	0	0	0
R09664(r)/3.1.3A1(rev)/3.1.3.85;	2/3.1.1A1;	0.022942	0.444444	0.2	0.0857143	0.0434783	0	0	0	0
R06870(r)/3.1.3A1(rev)/3.1.3.75;	2/3.1.1A1;	0.0229358	0.444444	0.2	0.0588235	0.025641	0	0	0	0
R06870/3.1.3A1/3.1.3.75;	2/3.1.1A1;	0.0229358	0.444444	0.2	0.0588235	0.025641	0	0	0	0
R02029(r)/3.1.3A1(rev)/3.1.3.27;	2/3.1.1A1;	0.0229226	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R02029/3.1.3A1/3.1.3.27;	2/3.1.1A1;	0.0229226	0.444444	0.2	0.0857143	0.0232558	0	0	0	0
R00857/3.1.4A1/3.1.4.46;	2/3.1.1A1;	0.0228571	0.444444	0.181818	0.0810811	0.02	0	0	0	0
R00857(r)/3.1.4A1(rev)/3.1.4.46;	2/3.1.1A1;	0.0228571	0.444444	0.181818	0.0810811	0.02	0	0	0	0
R04162/3.1.3A1/3.1.3.4;	2/3.1.1A1;	0.0228245	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R04162(r)/3.1.3A1(rev)/3.1.3.4;	2/3.1.1A1;	0.0228245	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R03454/3.1.3A1/3.1.3.59;	2/3.1.1A1;	0.0228245	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R03454(r)/3.1.3A1(rev)/3.1.3.59;	2/3.1.1A1;	0.0228245	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R08097(r)/3.1.2A1/;	2/3.1.1A1;	0.022695	0.428571	0.333333	0.111111	0	0.0133333	0.00847458	0	0
R07383/3.1.3A1/;	2/3.1.1A1;	0.0225352	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R07383(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0225352	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R02239(r)/3.1.3A1(rev)/3.1.3.4,3.1.3.81;	2/3.1.1A1;	0.0225035	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R02239/3.1.3A1/3.1.3.4,3.1.3.81;	2/3.1.1A1;	0.0225035	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R04450/3.1.2A1/3.1.2.16;	2/3.1.1A1;	0.0224359	0.428571	0.333333	0.130435	0	0	0	0	0
R00630/3.1.1A1/3.1.1.1;	2/3.1.1A1;	0.0224359	0.666667	0.25	0.0833333	0	0	0	0	0
R07385/3.1.3A1/3.1.4.4;	2/3.1.1A1;	0.0223684	0.444444	0.238095	0.0526316	0.04	0	0	0	0
R02051/3.1.3A1/3.1.4.4;	2/3.1.1A1;	0.0223097	0.444444	0.238095	0.0526316	0.04	0	0	0	0
R03332/3.1.3A1/3.1.4.11,3.1.4.3,4.6.1.13;	2/3.1.1A1;	0.0221484	0.444444	0.238095	0.0731707	0.015873	0.00970874	0.00613497	0.00471698	0
R02027/3.1.3A1/3.1.4.3;	2/3.1.1A1;	0.0219355	0.444444	0.238095	0.0769231	0.0175439	0	0	0	0
R05791(r)/3.1.3A1(rev)/3.1.3.69;	2/3.1.1A1;	0.0217984	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R05791/3.1.3A1/3.1.3.69;	2/3.1.1A1;	0.0217984	0.444444	0.2	0.0857143	0.0222222	0	0	0	0
R11552(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0217077	0.444444	0.2	0.0285714	0	0.0144928	0.00900901	0	0
R11552/3.1.3A1/;	2/3.1.1A1;	0.0217077	0.444444	0.2	0.0285714	0	0.0144928	0.00900901	0	0
R11552/3.1.3A1/;	2/3.1.1A1;	0.0217077	0.444444	0.2	0.0285714	0	0.0144928	0.00900901	0	0
R11552(r)/3.1.3A1(rev)/;	2/3.1.1A1;	0.0217077	0.444444	0.2	0.0285714	0	0.0144928	0.00900901	0	0
R00747(r)/3.1.3A1(rev)/3.11.1.1;	2/3.1.1A1;	0.0216383	0.625	0.142857	0.030303	0	0	0	0	0
R00747/3.1.3A1/3.11.1.1;	2/3.1.1A1;	0.0216383	0.625	0.142857	0.030303	0	0	0	0	0
R00227/3.1.2A1/3.1.2.1;	2/3.1.1A1;	0.0214067	0.428571	0.333333	0.12	0	0	0	0	0
R00173/3.1.3A1/3.1.3.74;	2/3.1.1A1;	0.0213049	0.444444	0.2	0.0857143	0.0212766	0	0	0	0
R01911(r)/3.1.3A1/3.1.3.74;	2/3.1.1A1;	0.0213049	0.444444	0.2	0.0857143	0.0212766	0	0	0	0
R02494/3.1.3A1(rev)/3.1.3.74;	2/3.1.1A1;	0.0213049	0.444444	0.2	0.0857143	0.0212766	0	0	0	0
R02494(r)/3.1.3A1/3.1.3.74;	2/3.1.1A1;	0.0213049	0.444444	0.2	0.0857143	0.0212766	0	0	0	0
R00173(r)/3.1.3A1(rev)/3.1.3.74;	2/3.1.1A1;	0.0213049	0.444444	0.2	0.0857143	0.0212766	0	0	0	0
R01911/3.1.3A1(rev)/3.1.3.74;	2/3.1.1A1;	0.0213049	0.444444	0.2	0.0857143	0.0212766	0	0	0	0
R08097/3.1.2A1(rev)/;	2/3.1.1A1;	0.0212465	0.428571	0.333333	0.0714286	0	0.0133333	0.00847458	0	0
R03435/3.1.3A1/3.1.4.11;	2/3.1.1A1;	0.0211193	0.444444	0.238095	0.0731707	0.015873	0.00970874	0.00606061	0.00446429	0
R01334/3.1.3A1/3.1.3.18;	2/3.1.1A1;	0.0211161	0.444444	0.2	0.0555556	0	0	0	0	0
R01334(r)/3.1.3A1(rev)/3.1.3.18;	2/3.1.1A1;	0.0211161	0.444444	0.2	0.0555556	0	0	0	0	0
R09643/3.1.2A1/3.1.2.29;	2/3.1.1A1;	0.0210843	0.428571	0.333333	0.111111	0	0	0	0	0
R08993/3.1.3A1/3.1.7.5;	2/3.1.1A1;	0.0201342	0.444444	0.181818	0.0232558	0	0.0113636	0.00869565	0	0
R08697/3.1.3A1/3.1.7.6;	2/3.1.1A1;	0.0201342	0.444444	0.181818	0.0232558	0	0.0113636	0.00869565	0	0
R08396/3.1.3A1/3.1.7.11,3.1.7.3;	2/3.1.1A1;	0.0201342	0.444444	0.181818	0.0232558	0	0.0113636	0.00869565	0	0
R00227(r)/3.1.2A1(rev)/3.1.2.1;	2/3.1.1A1;	0.0198473	0.428571	0.333333	0.0769231	0	0	0	0	0
R04090/3.1.2A1/3.1.2.6;	2/3.1.1A1;	0.019802	0.428571	0.333333	0.103448	0	0	0	0	0
R08993(r)/3.1.4A1(rev)/3.1.7.5;	2/3.1.1A1;	0.0197628	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0	0
R08993/3.1.4A1/3.1.7.5;	2/3.1.1A1;	0.0197628	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0	0
R08697(r)/3.1.4A1(rev)/3.1.7.6;	2/3.1.1A1;	0.0197628	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0	0
R08697/3.1.4A1/3.1.7.6;	2/3.1.1A1;	0.0197628	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0	0
R08396/3.1.4A1/3.1.7.11,3.1.7.3;	2/3.1.1A1;	0.0197628	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0	0
R08396(r)/3.1.4A1(rev)/3.1.7.11,3.1.7.3;	2/3.1.1A1;	0.0197628	0.4	0.142857	0.0204082	0	0.0113636	0.00869565	0	0
R09643(r)/3.1.2A1(rev)/3.1.2.29;	2/3.1.1A1;	0.0195489	0.428571	0.333333	0.0714286	0	0	0	0	0
R07124/3.1.2A1/;	2/3.1.1A1;	0.0186667	0.428571	0.333333	0.111111	0	0	0	0	0
R00539/3.1.3A1/3.6.1.7;	2/3.1.1A1;	0.0182094	0.444444	0.130435	0.027027	0	0	0	0	0
R00539(r)/3.1.3A1(rev)/3.6.1.7;	2/3.1.1A1;	0.0182094	0.444444	0.130435	0.027027	0	0	0	0	0
R07394/3.1.3A1/3.1.3.77,3.1.3.87;	2/3.1.1A1;	0.017192	0.444444	0.0909091	0	0.0222222	0.0142857	0	0	0
R07394(r)/3.1.3A1(rev)/3.1.3.77,3.1.3.87;	2/3.1.1A1;	0.017192	0.444444	0.0909091	0	0.0222222	0.0142857	0	0	0
R03024/3.1.3A1/3.1.3.1,3.1.3.2,3.1.3.41;	2/3.1.1A1;	0.0163728	0.444444	0.181818	0.0243902	0	0	0	0	0
R03024(r)/3.1.3A1(rev)/3.1.3.1,3.1.3.2,3.1.3.41;	2/3.1.1A1;	0.0163728	0.444444	0.181818	0.0243902	0	0	0	0	0
R00383/3.1.2A1/3.1.2.18,3.1.2.19,3.1.2.20;	2/3.1.1A1;	0.0151976	0.428571	0.176471	0.037037	0	0	0	0	0
R00383(r)/3.1.2A1(rev)/3.1.2.18,3.1.2.19,3.1.2.20;	2/3.1.1A1;	0.0151976	0.428571	0.176471	0.037037	0	0	0	0	0
R01243(r)/3.1.6A1(rev)/3.1.6.1;	2/3.1.1A1;	0.0150685	0.428571	0.181818	0.0243902	0	0	0	0	0
R01243(r)/3.1.6A1(rev)/3.1.6.1;	2/3.1.1A1;	0.0150685	0.428571	0.181818	0.0243902	0	0	0	0	0
R01243/3.1.6A1/3.1.6.1;	2/3.1.1A1;	0.0150685	0.428571	0.181818	0.0243902	0	0	0	0	0
R01243/3.1.6A1/3.1.6.1;	2/3.1.1A1;	0.0150685	0.428571	0.181818	0.0243902	0	0	0	0	0
R00547/3.1.2A1/3.1.2.7;	2/3.1.1A1;	0.0145985	0.428571	0.176471	0.037037	0	0	0	0	0
R01145(r)/3.1.6A1(rev)/3.1.6.16;	2/3.1.1A1;	0.0125196	0.428571	0.1	0	0	0	0	0	0
R01145/3.1.6A1/3.1.6.16;	2/3.1.1A1;	0.0125196	0.428571	0.1	0	0	0	0	0	0
R03016(r)/3.1.4A1(rev)/3.1.7.3;	2/3.1.1A1;	0.00853485	0.3	0	0	0	0	0	0	0
R03016/3.1.4A1/3.1.7.3;	2/3.1.1A1;	0.00853485	0.3	0	0	0	0	0	0	0
reactionA	reactionB	0	0	0	0	0	0	0	0	0
