reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R04349(r)/3.5.5A1(rev)/3.5.5.6;	3/3.5.1A1;	0.0313152	1	0.25	0.142857	0.0294118	0	0	0	0
R05172/3.5.3A3/3.5.3.21;	3/3.5.1A1;	0.03125	0.6	0.454545	0.0909091	0	0	0	0	0
R02960(r)/3.5.4A1/4.3.2.4;	3/3.5.1A1;	0.03125	0.6	0.428571	0.241379	0.109091	0.0206186	0	0	0
R05563(r)/3.5.1A1(rev)/3.5.1.84;	3/3.5.1A1;	0.0308057	1	0.333333	0.0434783	0	0	0	0	0
R05563(r)/3.5.3A3(rev)/3.5.1.84;	3/3.5.1A1;	0.0303738	0.6	0.384615	0.0769231	0	0	0	0	0
R05573/3.5.99A1/;	3/3.5.1A1;	0.0303605	0.6	0.428571	0.1	0.0222222	0	0	0	0
R05573/3.5.99A1/;	3/3.5.1A1;	0.0303605	0.6	0.428571	0.1	0.0222222	0	0	0	0
R06972/3.5.99A1/;	3/3.5.1A1;	0.030303	0.6	0.428571	0.129032	0.02	0	0	0	0
R06972/3.5.99A1/;	3/3.5.1A1;	0.030303	0.6	0.428571	0.129032	0.02	0	0	0	0
R08221/3.5.4A1/3.5.4.5;	3/3.5.1A1;	0.0301587	0.6	0.636364	0.142857	0.0217391	0.0144928	0	0	0
R05170(r)/3.5.1A1(rev)/3.5.3.21;	3/3.5.1A1;	0.0299539	1	0.333333	0.0434783	0	0	0	0	0
R04857(r)/3.5.1A2(rev)/;	3/3.5.1A1;	0.0298507	0.8	0.416667	0.0416667	0	0	0	0	0
R04037/3.5.4A3/3.5.4.19;	3/3.5.1A1;	0.0298507	0.3	0.259259	0.153846	0.0989011	0.0394737	0.00909091	0	0
R03540(r)/3.5.3A3/3.5.1.107;	3/3.5.1A1;	0.0298165	0.6	0.285714	0.130435	0	0	0	0	0
R00131/3.5.1A2/3.5.1.5;	3/3.5.1A1;	0.029703	0.8	0.25	0.0526316	0	0	0	0	0
R05560(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0296296	0.6	0.25	0.129032	0.0444444	0	0	0	0
R05560(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0296296	0.6	0.25	0.129032	0.0444444	0	0	0	0
R05560(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0296296	0.6	0.25	0.129032	0.0444444	0	0	0	0
R05560(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0296296	0.6	0.25	0.129032	0.0444444	0	0	0	0
R05358(r)/3.5.5A1(rev)/3.5.5.7;	3/3.5.1A1;	0.029484	1	0.25	0.047619	0	0	0	0	0
R09377(r)/3.5.4A1(rev)/;	3/3.5.1A1;	0.0294118	0.6	0.384615	0.111111	0.0444444	0.0136986	0	0	0
R05170(r)/3.5.3A3(rev)/3.5.3.21;	3/3.5.1A1;	0.0292793	0.6	0.384615	0.0833333	0	0	0	0	0
R01589/3.5.3A1/3.5.3.16;	3/3.5.1A1;	0.0291262	0.5	0.384615	0.0454545	0	0	0	0	0
R04641(r)/3.5.99A1(rev)/3.5.4.20;	3/3.5.1A1;	0.0288136	0.6	0.384615	0.185185	0	0	0.00934579	0	0
R09876(r)/3.5.4A1(rev)/3.5.4.32;	3/3.5.1A1;	0.0288	0.6	0.384615	0.111111	0.0444444	0.012987	0.00869565	0	0
R05172(r)/3.5.3A3(rev)/3.5.3.21;	3/3.5.1A1;	0.028777	0.6	0.333333	0.0909091	0	0	0	0	0
R06972(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0284698	0.6	0.25	0.129032	0.0408163	0	0	0	0
R06972(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0284698	0.6	0.25	0.129032	0.0408163	0	0	0	0
R06972(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0284698	0.6	0.25	0.129032	0.0408163	0	0	0	0
R06972(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0284698	0.6	0.25	0.129032	0.0408163	0	0	0	0
R05559/3.5.99A1/3.5.4.43;	3/3.5.1A1;	0.0278261	0.6	0.428571	0.1	0.0222222	0	0	0	0
R05559/3.5.99A1/3.5.4.43;	3/3.5.1A1;	0.0278261	0.6	0.428571	0.1	0.0212766	0	0	0	0
R03459(r)/3.5.4A1(rev)/3.5.4.26;	3/3.5.1A1;	0.0277778	0.6	0.384615	0.111111	0.0444444	0.0133333	0	0	0
R00152/3.5.5A1/;	3/3.5.1A1;	0.0276382	1	0.181818	0.0625	0	0	0	0	0
R00524(r)/3.5.1A1(rev)/3.5.1.49;	3/3.5.1A1;	0.0275	1	0.272727	0	0	0	0	0	0
R00540/3.5.5A1/3.5.5.1,3.5.5.2,3.5.5.5,3.5.5.7;	3/3.5.1A1;	0.0272953	1	0.153846	0.0526316	0	0	0	0	0
R03909(r)/3.5.1A1(rev)/3.5.1.4;	3/3.5.1A1;	0.0270936	1	0.230769	0	0	0	0	0	0
R06134(r)/3.5.1A1(rev)/3.5.1.1,3.5.1.12,3.5.1.19,3.5.1.2,3.5.1.20,3.5.1.29,3.5.1.3,3.5.1.30,3.5.1.35,3.5.1.38,3.5.1.4,3.5.1.42,3.5.1.43,3.5.1.44,3.5.1.5,3.5.1.6;	3/3.5.1A1;	0.0270936	1	0.230769	0	0	0	0	0	0
R04641(r)/3.5.99A1(rev)/3.5.4.20;	3/3.5.1A1;	0.0270728	0.6	0.384615	0.185185	0	0	0	0	0
R00193/3.5.99A1/3.5.4.28;	3/3.5.1A1;	0.0268256	0.6	0.5	0.153846	0.0444444	0	0	0	0
R05551/3.5.3A3(rev)/3.5.1.4;	3/3.5.1A1;	0.02657	0.6	0.2	0.0909091	0	0	0	0	0
R05573(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.026465	0.6	0.25	0.1	0.0222222	0	0	0	0
R05573(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.026465	0.6	0.25	0.1	0.0222222	0	0	0	0
R05573(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.026465	0.6	0.25	0.1	0.0222222	0	0	0	0
R05573(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.026465	0.6	0.25	0.1	0.0222222	0	0	0	0
R02974(r)/3.5.4A1(rev)/3.5.4.24;	3/3.5.1A1;	0.0260736	0.6	0.384615	0.111111	0.0444444	0.0133333	0	0	0
R01127(r)/3.5.1A5(rev)/2.1.2.3,3.5.4.10;	3/3.5.1A1;	0.0260181	0.375	0.272727	0.125	0.0606061	0.0190476	0	0	0
R09377/3.5.4A1/;	3/3.5.1A1;	0.0258621	0.6	0.384615	0.0344828	0.0217391	0.0277778	0	0	0
R09876/3.5.4A1/3.5.4.32;	3/3.5.1A1;	0.0255183	0.6	0.384615	0.0344828	0.0217391	0.0263158	0.00869565	0	0
R03540/3.5.3A3(rev)/3.5.1.107;	3/3.5.1A1;	0.0251142	0.6	0.2	0.0833333	0	0	0	0	0
R03459/3.5.4A1/3.5.4.26;	3/3.5.1A1;	0.02443	0.6	0.384615	0.0344828	0.0217391	0.027027	0	0	0
R05559(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0242634	0.6	0.25	0.1	0.0222222	0	0	0	0
R05559(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0242634	0.6	0.25	0.1	0.0212766	0	0	0	0
R05559(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0241796	0.6	0.25	0.1	0.0222222	0	0	0	0
R05559(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0241796	0.6	0.25	0.1	0.0212766	0	0	0	0
R02145(r)/3.5.4A1(rev)/3.5.4.15;	3/3.5.1A1;	0.0241477	0.6	0.384615	0.111111	0.0425532	0.0123457	0	0	0
R02974/3.5.4A1/3.5.4.24;	3/3.5.1A1;	0.0229358	0.6	0.384615	0.0344828	0.0217391	0.027027	0	0	0
R00152(r)/3.5.5A1(rev)/;	3/3.5.1A1;	0.0225	1	0.0833333	0	0	0	0	0	0
R00193(r)/3.5.99A1(rev)/3.5.4.28;	3/3.5.1A1;	0.0222552	0.6	0.384615	0.111111	0.0217391	0	0	0	0
R00540(r)/3.5.5A1(rev)/3.5.5.1,3.5.5.2,3.5.5.5,3.5.5.7;	3/3.5.1A1;	0.0222222	1	0.0714286	0	0	0	0	0	0
R06969/3.5.99A1/3.5.4.45;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R05569/3.5.99A1/3.8.1.8;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R05569/3.5.99A1/3.8.1.8;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R06968/3.5.99A1/3.5.4.45,3.8.1.8;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R06968/3.5.99A1/3.5.4.45,3.8.1.8;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R06969/3.5.99A1/3.5.4.45;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R05569/3.5.99A1/3.8.1.8;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R06969/3.5.99A1/3.5.4.45;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R06969/3.5.99A1/3.5.4.45;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R06967/3.5.99A1/3.5.4.42;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R06967/3.5.99A1/3.5.4.42;	3/3.5.1A1;	0.0219124	0.6	0.384615	0	0	0	0	0	0
R05569/3.5.99A1/3.8.1.8;	3/3.5.1A1;	0.0218254	0.6	0.384615	0	0	0	0	0	0
R02145/3.5.4A1/3.5.4.15;	3/3.5.1A1;	0.0212465	0.6	0.384615	0.0344828	0.0208333	0.025	0	0	0
R05574/3.5.99A1/;	3/3.5.1A1;	0.0205993	0.6	0.384615	0	0	0	0	0	0
R05574/3.5.99A1/;	3/3.5.1A1;	0.0205993	0.6	0.384615	0	0	0	0	0	0
R09285/3.5.3A3/;	3/3.5.1A1;	0.0198807	0.6	0.2	0.037037	0	0	0	0	0
R09285/3.5.3A3/;	3/3.5.1A1;	0.0198807	0.6	0.2	0.0344828	0	0	0	0	0
R09287/3.5.3A3/;	3/3.5.1A1;	0.0198807	0.6	0.2	0.0322581	0	0	0	0	0
R06966/3.5.99A1/3.5.4.43;	3/3.5.1A1;	0.0198807	0.6	0.285714	0	0	0	0	0	0
R06966/3.5.99A1/3.5.4.43;	3/3.5.1A1;	0.0198807	0.6	0.285714	0	0	0	0	0	0
R06966/3.5.99A1/3.5.4.43;	3/3.5.1A1;	0.0198807	0.6	0.285714	0	0	0	0	0	0
R06966/3.5.99A1/3.5.4.43;	3/3.5.1A1;	0.0198807	0.6	0.285714	0	0	0	0	0	0
R06970/3.5.99A1/;	3/3.5.1A1;	0.019573	0.6	0.384615	0	0	0	0	0	0
R06971/3.5.99A1/;	3/3.5.1A1;	0.019573	0.6	0.384615	0	0	0	0	0	0
R06971/3.5.99A1/;	3/3.5.1A1;	0.019573	0.6	0.384615	0	0	0	0	0	0
R06970/3.5.99A1/;	3/3.5.1A1;	0.019573	0.6	0.384615	0	0	0	0	0	0
R06970/3.5.99A1/;	3/3.5.1A1;	0.0192308	0.6	0.384615	0	0	0	0	0	0
R06970/3.5.99A1/;	3/3.5.1A1;	0.0192308	0.6	0.384615	0	0	0	0	0	0
R05572/3.5.99A1/;	3/3.5.1A1;	0.0186916	0.6	0.285714	0	0	0	0	0	0
R05572/3.5.99A1/;	3/3.5.1A1;	0.0186916	0.6	0.285714	0	0	0	0	0	0
R05572/3.5.99A1/;	3/3.5.1A1;	0.0186916	0.6	0.285714	0	0	0	0	0	0
R05572/3.5.99A1/;	3/3.5.1A1;	0.0186916	0.6	0.285714	0	0	0	0	0	0
R05569/3.5.3A3/3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R05569/3.5.3A3/3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R05569(r)/3.5.99A1(rev)/3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R05569(r)/3.5.3A3(rev)/3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R05569(r)/3.5.99A1(rev)/3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R05569(r)/3.5.3A3(rev)/3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06968(r)/3.5.99A1(rev)/3.5.4.45,3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969/3.5.3A3/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.99A1(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.99A1(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.99A1(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969/3.5.3A3/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969/3.5.3A3/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969/3.5.3A3/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R09285(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0178571	0.6	0.125	0.0344828	0	0	0	0	0
R09285(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0178571	0.6	0.125	0.037037	0	0	0	0	0
R09287(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0178571	0.6	0.125	0.0322581	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.99A1(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967(r)/3.5.3A3(rev)/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967/3.5.3A3/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06967/3.5.3A3/3.5.4.42;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06968(r)/3.5.3A3(rev)/3.5.4.45,3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06968/3.5.3A3/3.5.4.45,3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06968/3.5.3A3/3.5.4.45,3.8.1.8;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.3A3(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06969(r)/3.5.99A1(rev)/3.5.4.45;	3/3.5.1A1;	0.0178571	0.6	0.2	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0177866	0.6	0.2	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0177866	0.6	0.2	0	0	0	0	0	0
R06966(r)/3.5.99A1(rev)/3.5.4.43;	3/3.5.1A1;	0.0177866	0.6	0.2	0	0	0	0	0	0
R05569/3.5.3A3/3.8.1.8;	3/3.5.1A1;	0.0177866	0.6	0.2	0	0	0	0	0	0
R05569/3.5.3A3/3.8.1.8;	3/3.5.1A1;	0.0177866	0.6	0.2	0	0	0	0	0	0
R09661/3.5.3A3/3.5.99.8;	3/3.5.1A1;	0.0172712	0.6	0.2	0.0344828	0	0	0	0	0
R05558/3.5.99A1/3.8.1.8;	3/3.5.1A1;	0.0172712	0.6	0.285714	0	0	0	0	0	0
R05558/3.5.99A1/3.8.1.8;	3/3.5.1A1;	0.0172712	0.6	0.285714	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05574(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05572(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05574(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05574/3.5.3A3/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R05574/3.5.3A3/;	3/3.5.1A1;	0.016791	0.6	0.2	0	0	0	0	0	0
R04641/3.5.3A3/3.5.4.20;	3/3.5.1A1;	0.0167504	0.6	0.2	0	0	0	0.00934579	0	0
R04641(r)/3.5.3A3(rev)/3.5.4.20;	3/3.5.1A1;	0.0167504	0.6	0.2	0	0	0	0.00934579	0	0
R05574(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0166667	0.6	0.2	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0166667	0.6	0.2	0	0	0	0	0	0
R05574(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0166667	0.6	0.2	0	0	0	0	0	0
R05574(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0166667	0.6	0.2	0	0	0	0	0	0
R00193/3.5.3A3/3.5.4.28;	3/3.5.1A1;	0.0162242	0.6	0.2	0	0	0	0.00854701	0.00617284	0
R00193(r)/3.5.3A3(rev)/3.5.4.28;	3/3.5.1A1;	0.0162242	0.6	0.2	0	0	0	0.00854701	0.00617284	0
R06971/3.5.3A3/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06971/3.5.3A3/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06970/3.5.3A3/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06970/3.5.3A3/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06970(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06970(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06970(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06970(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0159574	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0156794	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0156794	0.6	0.2	0	0	0	0	0	0
R06970/3.5.3A3/;	3/3.5.1A1;	0.0156794	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.3A3(rev)/;	3/3.5.1A1;	0.0156794	0.6	0.2	0	0	0	0	0	0
R06971(r)/3.5.99A1(rev)/;	3/3.5.1A1;	0.0156794	0.6	0.2	0	0	0	0	0	0
R06970/3.5.3A3/;	3/3.5.1A1;	0.0156794	0.6	0.2	0	0	0	0	0	0
R09661(r)/3.5.3A3(rev)/3.5.99.8;	3/3.5.1A1;	0.0155172	0.6	0.125	0.0344828	0	0	0	0	0
R05558(r)/3.5.99A1(rev)/3.8.1.8;	3/3.5.1A1;	0.0155172	0.6	0.2	0	0	0	0	0	0
R05558(r)/3.5.99A1(rev)/3.8.1.8;	3/3.5.1A1;	0.0155172	0.6	0.2	0	0	0	0	0	0
R04641(r)/3.5.3A3(rev)/3.5.4.20;	3/3.5.1A1;	0.0150502	0.6	0.2	0	0	0	0	0	0
R04641/3.5.3A3/3.5.4.20;	3/3.5.1A1;	0.0150502	0.6	0.2	0	0	0	0	0	0
reactionA	reactionB	0	0	0	0	0	0	0	0	0
