;index;GENERATION;EQUATION;SMILES;RULE;RPAIRS;CONSERVEDRATIO
30;536;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+RPAUNOSJOYRSPX;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3c2CC(=O)C=C3)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
31;537;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+VKGAZCGSZSLUFM;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3c2C(=O)CC=C3)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
32;538;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+UWZQSOKYPAMVEU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3c2C=CCC3=O)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
33;539;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+WOBPIUPCVSXMDC;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3c2C=CC(=O)C3)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
34;540;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+NREQENITGSUQAR;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C1C=CC2=C(OCO2)C1=O.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
35;541;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+BQIHYKWIQDCTLZ+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C1=CC2=C(OCO2)C(=O)C1.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
36;542;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+YCURZYIJXVGZCV;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C1=CC2=C(CC1=O)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
37;582;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+GPBVUEJSQJYLFJ+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)CC2=C(NC3C(=O)C=CC=C23)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
38;583;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+OIZXGCPYGIDGSJ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=CC=CC(=O)C32)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
39;584;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+IESUVAYQUCEHHG+NO_INCHIKEY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3c2=CCC(=O)C=3)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
40;585;1;RWXZBJIVTZKYFX+XJLXINKUBYWONI+XLYOFNOQVPJJNP<=>ACFIXJIJDZMPPO+NO_INCHIKEY+ZMWYTGKGQNJWGM;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.NC(=O)C1=CC=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(N4C=NC5=C(N)N=CN=C54)C(OP(=O)(O)O)C3O)C(O)C2O)=C1.O>>.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3c2=CC(=O)CC=3)C1c1ccc2c(c1)OCO2.NC(=O)C1=C[N+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1;1.1.1D2;pairs;ratio
41;624;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>LRUFWPWAYUDIOZ+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.OO;1.11.1A1(rev);pairs;ratio
42;625;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>LGLSEACKEYUKKJ+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N1C(c2ccc3c(c2)OCO3)c2[nH]c3ccccc3c2CC1C(O)OC.OO;1.11.1A1(rev);pairs;ratio
43;650;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>IYHZFORBGQZOSA+MHAJPDPJQMAIIY+VNWKTOKETHGBQD;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(=O)CN.OO;1.11.1C2(rev);pairs;ratio
44;652;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>BAVYZALUXZFZLV+MHAJPDPJQMAIIY+QCIPMWHCEPSHOW;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CN.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C(C)=O.OO;1.11.1C2(rev);pairs;ratio
45;654;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+NJLJTKJJRDNTCV+ROSDSFDQCJNGOL;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNC.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1C=O.OO;1.11.1C2(rev);pairs;ratio
46;656;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>KZMQZFPRPILIHO+LIPVUDSNGRJSQE+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC=O.COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1.OO;1.11.1C2(rev);pairs;ratio
47;658;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>ADMFVJNMZFLYHG+MHAJPDPJQMAIIY+VLOIZHRSBUOZLU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)NC(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1C.COC(=O)CCc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.11.1C2(rev);pairs;ratio
48;659;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>ADMFVJNMZFLYHG+KJSLKWVBZFAWHS+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OC.COC(=O)CCc1c(Cc2ccc3c(c2)OCO3)[nH]c2ccccc12.OO;1.11.1C2(rev);pairs;ratio
49;661;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+TXQBQEZMWVUYMT+VLOIZHRSBUOZLU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N(CC(=O)OC)C(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1.CNCC(=O)NC(c1ccc2c(c1)OCO2)c1[nH]c2ccccc2c1C.OO;1.11.1C2(rev);pairs;ratio
50;662;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>LZJYPFPTSVCWOQ+MHAJPDPJQMAIIY+TZIHFWKZFHZASV;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.COC=O.OO;1.11.1C2(rev);pairs;ratio
51;664;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DAVLINGGUCZMRY+MHAJPDPJQMAIIY+TXQBQEZMWVUYMT;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N(C(C)C(=O)OC)C(CNc1ccccc1)c1ccc2c(c1)OCO2.CNCC(=O)N(CC(=O)OC)C(c1ccc2c(c1)OCO2)c1cc2ccccc2[nH]1.OO;1.11.1C2(rev);pairs;ratio
52;666;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DAVLINGGUCZMRY+KSPXAXTZALVBAR+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=CC=CCNC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CNCC(=O)N(C(C)C(=O)OC)C(CNc1ccccc1)c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
53;667;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>GWPWZMORKJQZDD+KJSLKWVBZFAWHS+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N(Cc1ccc2c(c1)OCO2)C(CCc1ccccc1N)C(=O)OC.CNCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OC.OO;1.11.1C2(rev);pairs;ratio
54;668;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>GWPWZMORKJQZDD+MHAJPDPJQMAIIY+RNPKUYYPTKDQDT;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N(Cc1ccc2c(c1)OCO2)C(CCc1ccccc1N)C(=O)OC.CNCC(=O)N1C(C(=O)OC)CC(c2ccccc2)=CC1c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
55;670;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>FTNJQNQLEGKTGD+MHAJPDPJQMAIIY+OZKOGYDYAQHQBU;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N1Cc2[nH]c3ccccc3c2CC1C(=O)OC.OO.c1ccc2c(c1)OCO2;1.11.1C2(rev);pairs;ratio
56;673;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>GFOOUMBAOGHSLU+MHAJPDPJQMAIIY+OROAVZBFPOGQCS;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=C1OCOC1=CC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C=CC=C1COCO1.OO;1.11.1C2(rev);pairs;ratio
57;674;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>FTWTVJGFMDZYLK+MHAJPDPJQMAIIY+XKGRMTGEMKONCE;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=C(C=C1COCO1)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.C=C1OCOC1=CCC1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.OO;1.11.1C2(rev);pairs;ratio
58;676;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DMXJLZRALASBCZ+MHAJPDPJQMAIIY+RELVNIJFMUOIBY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CC=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC=COCO.OO;1.11.1C2(rev);pairs;ratio
59;677;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+PEZAKULEJBMHLJ+RELVNIJFMUOIBY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CC=C(C=COCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1cccc(OC)c1.OO;1.11.1C2(rev);pairs;ratio
60;679;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DMXJLZRALASBCZ+DUXFCTGNJOLICG+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC=COCO.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(OC)cc1.OO;1.11.1C2(rev);pairs;ratio
61;682;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DUXFCTGNJOLICG+MHAJPDPJQMAIIY+MKXSMQGERYVXFG;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(O)c1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(OC)cc1.OO;1.11.1C2(rev);pairs;ratio
62;684;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+MKXSMQGERYVXFG+PEZAKULEJBMHLJ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(O)c(O)c1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1cccc(OC)c1.OO;1.11.1C2(rev);pairs;ratio
63;688;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+QMKMXLXZUDPJPX+RNPKUYYPTKDQDT;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1.CNCC(=O)N1C(C(=O)OC)CC(c2ccccc2)=CC1c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
64;690;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>AXZZDSUFJZZLAE+MHAJPDPJQMAIIY+QMKMXLXZUDPJPX;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=CC=CCC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1.CC=Cc1c[nH]c2c1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
65;691;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>IXKAVBHHHUGBAM+KSPXAXTZALVBAR+MHAJPDPJQMAIIY;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=CC=CCNC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.CC=Cc1cc2c([nH]1)C(c1ccc3c(c1)OCO3)N(C(=O)CNC)C(C(=O)OC)C2.OO;1.11.1C2(rev);pairs;ratio
66;694;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+MVMDFJVEMWSJGO+NNZBCGLCTZLTPC;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=Cc1[nH]c2c(c1C)CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.C=Cc1c(C)[nH]c2c1CC(C(=O)OC)N(C(=O)CNC)C2c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
67;698;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DYHUXSNAIMJMSI+MHAJPDPJQMAIIY+OKKJLVBELUTLKV;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CNCC(=O)N1C(C=O)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.CO.OO;1.11.1C2(rev);pairs;ratio
68;700;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+MUUFJIFAAHRREF+VNWKTOKETHGBQD;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C.CNCC(=O)N1C(C(=O)O)Cc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
69;702;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>FQERJEGPIZNVDJ+MHAJPDPJQMAIIY+QCZMKXUJZBIOOT;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=CC1=C(C)OCO1.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C=CC1=C(C)OCO1.OO;1.11.1C2(rev);pairs;ratio
70;705;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DRMGGEMRLRBOTO+MHAJPDPJQMAIIY+WRNZOXJUBUFLIO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=CC(=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C(C)=CC1=COCO1.OO;1.11.1C2(rev);pairs;ratio
71;707;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DRMGGEMRLRBOTO+MHAJPDPJQMAIIY+PEZAKULEJBMHLJ;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=CC(=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1cccc(OC)c1.OO;1.11.1C2(rev);pairs;ratio
72;708;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>MHAJPDPJQMAIIY+OZIQZYHIQFNYDD+QMAPECFFIHXVTK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=C(C=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1CC=CC1=COCO1.OO;1.11.1C2(rev);pairs;ratio
73;709;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>DUXFCTGNJOLICG+MHAJPDPJQMAIIY+QMAPECFFIHXVTK;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>C=C(C=CCOCO)C1c2[nH]c3ccccc3c2CC(C(=O)OC)N1C(=O)CNC.CNCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccc(OC)cc1.OO;1.11.1C2(rev);pairs;ratio
74;1014;1;RWXZBJIVTZKYFX+XLYOFNOQVPJJNP+XLYOFNOQVPJJNP<=>FRZLJKZDONFSKQ+MHAJPDPJQMAIIY+VDTWQZIEUQNZMO;CNCC(=O)N1C(C(=O)OC)CC2=C(NC3=C2C=CC=C3)C1C1=CC=C2OCOC2=C1.O.O>>CC=CC=CC1=C(N)C(c2ccc3c(c2)OCO3)N(C(=O)CNC)C(C(=O)OC)C1.CC=CC=CNC1=CCC(C(=O)OC)N(C(=O)CNC)C1c1ccc2c(c1)OCO2.OO;1.11.1C2(rev);pairs;ratio
