R_PR_UID	R_PR_STOICH
2070054903	1 1467909303 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467866475
2070067714	2 1467871275 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 2 1467888528
2592787969	2 1467913437 + 1 1469442031 + 2 1467865610 + 1 1467865578 <=> 1 1467865592 + 2 1467869709 + 2 1467872033 + 2 1467879801
2592787992	1 1467865578 + 1 1467865544 <=> 1 1467865563 + 1 1467865592
2592788028	2 1467865856 + 1 1467865592 <=> 1 1467865578 + 1 1467865872 + 1 1467866374 + 1 1469442031
2592788832	1 1467879801 + 1 1467872180 + 1 1467865592 <=> 1 1467865578 + 1 1467865812 + 1 1469442031
2592789351	1 1467879801 + 1 1467870905 + 1 1467865592 <=> 1 1467865578 + 1 1467865872 + 1 1469442031
2592789372	1 1467865872 + 1 1467865652 + 1 1467865592 <=> 1 1467865578 + 1 1467865667 + 1 1469442031 + 1 1467866749
2592790021	1 1467867543 + 1 1467865592 <=> 1 1467865578 + 1 1467866007 + 1 1469442031
2592791127	1 1467867702 + 1 1467865592 <=> 1 1467865578 + 1 1467866177 + 1 1469442031
2592791161	1 1467866177 + 1 1467865652 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869559
2592791923	3 1469442031 + 2 1467866345 + 4 1467865610 + 3 1467865578 <=> 3 1467865592 + 2 1467869709 + 2 1467872033 + 4 1467879801
2592791946	1 1469442031 + 1 1467866345 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467913437
2592792928	1 1467879801 + 1 1467866565 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869763 + 1 1467879874
2592793325	1 1467879801 + 1 1467866648 + 1 1467865592 <=> 1 1467865578 + 1 1467865967 + 1 1469442031
2592793370	1 1467879801 + 1 1467868613 + 1 1467865592 <=> 1 1467865578 + 1 1467866095 + 1 1469442031
2592793650	1 1467868504 + 1 1467865652 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467866633
2592793675	1 1467866633 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467913988
2592793691	1 1467871246 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467866648
2592794292	1 1467866980 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467865667 + 1 1467866731 + 1 1467879874
2592794381	1 1467873168 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467866763
2592794398	1 1467866763 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467879032
2592794453	1 1467866778 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867028
2592794470	1 1467866778 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867117
2592794671	1 1467880624 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869160
2592795054	1 1467866871 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467875744
2592795548	1 1467870857 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467866960
2592795565	1 1467866980 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467868175 + 1 1467879874
2592796035	1 1467867087 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868000
2592796052	1 1467867087 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467872492
2592796146	1 1467879801 + 1 1467867117 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868189
2592796344	1 1467879801 + 1 1467867163 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467871653
2592796511	1 1469442031 + 1 1467865936 + 1 1467865578 <=> 1 1467865592 + 1 1467870443
2592796528	1 1467865936 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868204
2592796715	1 1467879874 + 1 1467867285 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867475
2592796810	1 1467880519 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467867313 + 1 1467879801
2592797049	1 1467880354 + 1 1467865652 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867373
2592797378	1 1467879801 + 1 1467867986 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867437 + 1 1467879874
2592797477	1 1467870978 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867460
2592797718	1 1467867529 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467896824
2592797739	1 1467867529 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467899307
2592798047	1 1467879801 + 1 1467873025 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867640
2592798133	1 1467867640 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467868585 + 1 1467879801
2592798155	1 1467867640 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467865667 + 1 1467871989 + 1 1467879801
2592798595	1 1467910783 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867780
2592798751	1 1467868986 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867813
2592798978	1 1467879801 + 1 1467868131 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867945
2592799073	1 1467870302 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467867962
2592799423	1 1467868971 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868103
2592799776	1 1467877378 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868222
2592799799	1 1467869909 + 1 1467865592 <=> 1 1467865578 + 1 1467865667 + 1 1469442031 + 1 1467868222
2592799906	1 1467868279 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467900284
2592800140	1 1467867962 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467873229
2592800522	1 1467868585 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467865667 + 1 1467879801 + 1 1467891611
2592800930	1 1467868822 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869160
2592801103	1 1467869570 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868867
2592801285	1 1467868924 + 1 1467865592 <=> 1 1467865578 + 1 1467865667 + 1 1469442031 + 1 1467878443
2592801385	1 1467868971 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467895440
2592801402	1 1467868971 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467877328
2592801450	1 1467868986 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467878117
2592801489	1 1467868986 + 1 1467865667 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467896203
2592801856	1 1467869105 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467869144
2592802328	1 1467869829 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869325
2592803252	1 1467879801 + 1 1467872278 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869810
2592803528	1 1467869909 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467878835
2592803688	1 1467870003 + 3 1469442031 + 3 1467865578 <=> 3 1467865592 + 1 1467909349
2592805284	1 1467870801 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467874835 + 1 1467879801
2592805305	1 1467870801 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467883476
2592805380	1 1467872558 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467870817
2592805397	1 1467870817 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467872180
2592805882	1 1467871193 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467911223
2592806474	1 1467871544 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467890251
2592806676	1 1467871750 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467910959
2592806726	1 1467871797 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467907657
2592807483	1 1467872180 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467907896
2592807589	1 1467879801 + 1 1467872719 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467923604
2592807929	1 1467879801 + 1 1467872480 + 1 1467865592 <=> 1 1467865578 + 2 1469442031 + 1 1467873865
2592808153	1 1467872664 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467907148
2592808871	1 1467898352 + 1 1467879801 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467873142
2592809431	1 1467894335 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467873553
2592810033	1 1467871215 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467874065
2592810625	1 1467872740 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467874708
2592811709	1 1467875820 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467900157
2592812222	1 1467897467 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467876496
2592812239	1 1467876496 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467882059
2592812682	1 1467877115 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467890488
2592813463	1 1467876895 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467901893
2592813553	1 1467900185 + 1 1467879801 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467878253
2592813623	1 1467878310 + 1 1467865636 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467895085
2592813841	1 1467897666 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467878443
2592814002	1 1467900133 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467878601
2592814366	1 1467869690 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467878882
2592815468	1 1467885399 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467880789
2592815586	1 1467867163 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467873229
2592815948	1 1467913138 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467882059
2592817696	1 1467886730 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467906075
2592821857	1 1467901893 + 2 1467879801 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467893562
2592825184	1 1467911300 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467913988
2592825335	1 1467911560 + 1 1467865578 <=> 1 1467865592 + 1 1467866262 + 1 1469442031 + 1 1467911461
2592826012	1 1467913196 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467892170
2592826359	1 1467915001 + 1 1467879801 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467915028
2592827180	1 1467915014 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467915001
2592827348	1 1467871275 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467871989
2592828020	1 1467920622 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467886864
2592828760	1 1467922020 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467890862
2592828777	1 1467921526 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467922020
2592829698	1 1467919684 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467919694
2592830369	1 1467872373 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467877723 + 1 1467879801
2592830983	1 1467970420 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467970452
2592831241	1 1467884067 + 1 1467865592 <=> 1 1467865578 + 1 1467866330 + 1 1469442031
2592831320	1 1467896938 + 1 1467867754 + 1 1467865592 <=> 1 1467865578 + 1 1467865667 + 1 1469442031 + 1 1467970934
2592834075	1 1467866388 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467974152
2592836189	1 1467919694 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467975252
2592836743	1 1467913138 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467919099
2592836762	1 1467913196 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467977350
2592836801	1 1467945452 + 2 1467865592 <=> 2 1467865578 + 1 1469442031 + 1 1467913103
2592836820	1 1467977350 + 2 1467865592 <=> 2 1467865578 + 1 1469442031 + 1 1467913173
2592837238	1 1467870149 + 1 1467867460 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467866885 + 1 1467870132
2592838607	1 1467871989 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467891611
2592839894	1 1467868463 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467994505
2592839950	1 1467868463 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467994780
2592840017	1 1467868463 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467994741
2592840041	1 1467868463 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467994873
2592840877	1 1467988355 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467877039
2592840911	1 1468001810 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1468001819
2592841232	1 1467879801 + 1 1467866192 + 1 1467865592 <=> 1 1467865578 + 1 1467866007 + 1 1469442031 + 1 1467879874
2592842659	1 1467870443 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868822
2592842767	1 1467911140 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467911130
2592843152	1 1467866192 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467912737
2592843282	1 1468003832 + 1 1467879801 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1468004493
2592843453	1 1467880967 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467910865
2592844883	1 1468012666 + 2 1467865592 <=> 2 1467865578 + 2 1469442031 + 1 1468006422
2592847200	1 1467985091 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467879801 + 1 1468009629
2592847245	1 1467985091 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467879801 + 1 1468009681
2592847290	1 1467926969 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467879801 + 1 1468009629
2592847335	1 1467926969 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467879801 + 1 1468009670
2592847380	1 1468009629 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467870360 + 1 1467879801
2592847426	1 1468009670 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467870360 + 1 1467879801
2592847471	1 1468009681 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467870360 + 1 1467879801
2592847560	1 1467924067 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467879801 + 1 1468009670
2592847605	1 1467924067 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467879801 + 1 1468009681
2592849017	1 1467869144 + 2 1467865592 <=> 2 1467865578 + 2 1469442031 + 1 1467897789
2592851741	1 1467867073 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467872480
2592851912	1 1467871664 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467885566
2592853269	1 1467870003 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1468019012
2592853285	1 1468019012 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1468019020
2592853301	1 1468019020 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467909349
2592853803	1 1467872107 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467868515 + 1 1467879801
2592854083	1 1467894183 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467917915
2592854221	1 1467877328 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467891315
2592856541	1 1467866749 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467865652 + 1 1467868613
2592856560	1 1467876642 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868613
2592856631	1 1467876868 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868504
2592857192	1 1468032452 + 2 1469442031 + 2 1467865578 <=> 2 1467865592 + 2 1467879801 + 1 1467911611
2592858579	1 1469442031 + 1 1467865731 + 1 1467865578 <=> 1 1467865592 + 1 1467879956
2592858899	1 1467872664 + 1 1467865652 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1468039562
2592860241	1 1467877482 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467875539
2592861491	1 1467880318 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1468043820
2592861683	1 1467867385 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467873580
2592863145	1 1468020360 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1468020371
2592865156	1 1467869221 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467866691
2592866294	1 1467879801 + 1 1467872492 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467868986
2592867681	1 1469442031 + 1 1467866549 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1468048369
2592868131	1 1467868061 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467894577
2592869315	1 1468049496 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467906224
2592869434	1 1467898395 + 1 1467879874 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467866345 + 1 1467879801
2592869659	1 1467983144 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1468050102
2592875812	1 1467869144 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467892581
2592876127	1 1467872140 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467868450 + 1 1467879801
2592889030	1 1467869044 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467870991
2592934059	1 1467896417 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467895775
2592937602	1 1468596216 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467897789
2592944329	1 1467867702 + 1 1467865592 <=> 1 1467865578 + 1 1467866177 + 1 1469442031
2592945756	1 1467866177 + 1 1467865652 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869559
2592958397	1 1469442031 + 2 1467865592 + 1 1467865563 <=> 1 1467865544 + 2 1467865578
2592962809	1 1467880104 + 1 1467865592 <=> 1 1467865578 + 1 1467869079
2592962911	1 1467872719 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467912893
2592963045	1 1467868971 + 1 1467865592 <=> 1 1467865578 + 1 1467895440
2592963062	1 1467891315 + 1 1467865578 <=> 1 1467865592 + 1 1467877328
2592963305	1 1467872180 + 1 1467865578 <=> 1 1467865592 + 1 1467907896
2592964210	1 1467876496 + 1 1467865578 <=> 1 1467865592 + 1 1467897467
2592965478	1 1468061319 + 1 1467865578 <=> 1 1467865592 + 1 1467866475
2592966222	1 1467919084 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467881156
2592971471	1 1467913119 + 1 1467865578 <=> 1 1467865592 + 1 1467919099
2592974283	1 1467879801 + 1 1467870817 + 1 1467865592 <=> 1 1467865578 + 2 1469442031 + 1 1467868029
2592974405	1 1468359558 + 1 1467865652 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467908112
2592975145	1 1467879801 + 1 1467876458 + 1 1467865592 <=> 1 1467865578 + 2 1469442031 + 1 1467876868
2592979314	1 1467865936 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1468428976
2592984124	1 1467872558 + 1 1467865592 <=> 1 1467865578 + 1 1467870817
2592984262	1 1467865936 + 1 1467865578 <=> 1 1467865592 + 1 1467870443
2592984834	1 1467879801 + 1 1467872480 + 1 1467865592 <=> 1 1467865578 + 1 1467873865
2592985367	1 1467871989 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467891611
2592986126	1 1467866763 + 1 1467865592 <=> 1 1467865578 + 1 1467879032
2592986685	1 1467875820 + 1 1467865578 <=> 1 1467865592 + 1 1467900157
2592994431	1 1467866492 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467892817
2593010384	1 1467865936 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467909087
2593011753	1 1467970739 + 1 1467879801 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467871653
2593014558	1 1467866475 + 1 1467865592 <=> 1 1467865578 + 1 1468197186
2593014985	1 1467874835 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467878631 + 1 1467879801
2593020553	1 1467867945 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1469396377
2593026930	1 1467870413 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467955330
2593028119	1 1467954101 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467954035
2593059395	1 1467879801 + 1 1467873072 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467876294
2593060582	1 1467900207 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467878726
2593063801	1 1467870508 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467874480 + 1 1467879801
2593064413	1 1468008453 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467866980 + 1 1467879801
2593072333	1 1467868463 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467905318
2593094379	1 1467920194 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467866414 + 1 1467868585 + 1 1467879801
2593094534	1 1467879801 + 1 1467866162 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467879874 + 1 1467900456
2593094708	1 1467874758 + 2 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467865667 + 1 1467866731 + 1 1467879801
2593094788	1 1467897789 + 3 1469442031 + 3 1467865578 <=> 3 1467865592 + 1 1467892581
2593095055	2 1467892581 + 3 1469442031 + 3 1467865578 <=> 3 1467865592 + 1 1467869105 + 1 1467869144
2593097427	1 1467879801 + 1 1467866763 + 1 1467865592 <=> 1 1467865578 + 1 1469442031 + 1 1467869909
2593496517	1 1467867313 + 1 1467865592 <=> 1 1467865578 + 1 1467866414 + 1 1469442031
2593545837	1 1467879801 + 1 1467867498 + 1 1467865592 <=> 1 1467865578 + 1 1467865610 + 1 1469442031 + 1 1467880306
2593620632	1 1467867736 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467871372 + 1 1467879801
2593643940	1 1467868029 + 1 1467865592 <=> 1 1467865578 + 1 1467865812 + 1 1469442031
2593646967	1 1467866997 + 1 1469442031 + 1 1467865578 <=> 1 1467865592 + 1 1467913936
2593678608	1 1467868313 + 1 1469442031 + 1 1467865610 + 1 1467865578 <=> 1 1467865592 + 1 1467879801 + 1 1467907896
