R_PR_UID	R_PR_STOICH
2774505454	1 1569768601 + 1 1467879801 <=> 1 1467866549 + 1 1467923315
1569662340	1 1467866549 <=> 1 1467865667 + 1 1467867342
1569835354	1 1469442031 + 1 1467866549 <=> 1 1467865667 + 1 1467867342
1569662535	1 1467866565 <=> 1 1467865667 + 1 1467870508
1569848039	1 1469442031 + 1 1467866565 <=> 1 1467865667 + 1 1467870508
2792899546	1 29758512 + 1 1467866565 <=> 1 1467865652 + 1 1467865667 + 1 529547138
2808986821	1 1467866565 + 1 1467865610 <=> 1 1467865667 + 1 1467890667 + 1 1468014334
2809039392	1 1467873072 + 2 1469442031 + 1 1467865610 <=> 1 1467894721 + 1 1468014334
2601399855	1 5485376 + 1 1467866565 <=> 1 1467869763 + 1 1467869921
2601406390	1 1467866648 + 1 1467866565 <=> 1 1467869763 + 1 1467874654
2601421304	1 1467869079 + 1 1467866565 <=> 1 1467868075 + 1 1467869763
2601426301	1 1467869780 + 1 1467866565 <=> 1 1467869763 + 1 1467907105
2601439256	1 1467873072 + 1 1467866565 <=> 1 1467869763 + 1 1467870508
2601470896	1 1467891460 + 1 1467866565 <=> 1 1467869763 + 1 1467911343
2601474790	1 1467894183 + 1 1467866565 <=> 1 1467869763 + 1 1467896799
2601476312	1 1467894744 + 1 1467866565 <=> 1 1467869763 + 1 1467876785
2601509162	1 1467914323 + 1 1467866565 <=> 1 1467869763 + 1 1467897234
2601510678	1 1467914544 + 1 1467866565 <=> 1 1467869763 + 1 1467914556
2602013199	1 1467869763 + 1 1467867342 <=> 1 1467866565 + 1 1467872278
2792823762	1 1467866565 + 1 1467866080 <=> 1 1467869763 + 1 5345506
2792843217	1 687648 + 1 1467866565 <=> 1 1467869763 + 1 1467911711
2792849286	1 1467866565 + 1 1467866388 <=> 1 1467869763 + 1 636987713
2792851670	1 1467895798 + 1 1467866565 <=> 1 1467869763 + 1 1168968566
2792852037	1 1468348512 + 1 1467866565 <=> 1 1467869763 + 1 194077374
2792877815	1 1467876294 + 1 1467866565 <=> 1 1467869763 + 1 1468163116
2792881170	1 98897360 + 1 1467866565 <=> 1 1467869763 + 1 1467876684
2792905571	1 632365827 + 1 1467866565 <=> 1 1467869763 + 1 380169175
2792931720	1 2900032 + 1 1467866565 <=> 1 1467869763 + 1 152738559
2793108245	1 180460556 + 1 1467866565 <=> 1 1467869763 + 1 194058756
2793109563	1 1468077267 + 1 1467866565 <=> 1 1467869763 + 1 5454232
2793171834	1 166605299 + 1 1467866565 <=> 1 1467869763 + 1 638611246
2793253257	1 3394884 + 1 1467866565 <=> 1 1467869763 + 1 351755386
1569662699	1 1467866580 <=> 1 1467865667 + 1 1467908642
1569830148	1 1469442031 + 1 1467866580 <=> 1 1467865667 + 1 1467908642
2807162309	1 1467866580 + 1 1467865610 <=> 1 1467865667 + 1 1467889339 + 1 1468014334
1569662604	1 1467875020 <=> 1 1467865667 + 1 1467866580 + 1 1467879801
2601420594	1 1467868924 + 1 1467866580 <=> 1 1467867780 + 1 1467875020
2774411046	1 1467875020 <=> 1 1467865667 + 1 1467866617
1569838089	1 1467867780 + 1 1467866617 <=> 1 1467866580 + 1 1467878443
1569859422	1 1467879801 + 1 1467871275 + 1 1467866580 <=> 1 1467867780 + 1 1467871989 + 1 1467879874
1569944441	1 1467900207 + 1 1467866580 <=> 1 1467867780 + 1 1467870034
2601414396	1 1467868131 + 1 1467866580 <=> 1 1467867780 + 1 1468002529
2601421104	1 1467869079 + 1 1467866580 <=> 1 1467867780 + 1 1467868075
2601426125	1 1467869780 + 1 1467866580 <=> 1 1467867780 + 1 1467907105
2601437474	1 1467872719 + 1 1467866580 <=> 1 1467867780 + 1 1467908642
2601470850	1 1467891460 + 1 1467866580 <=> 1 1467867780 + 1 1467911343
2601481493	1 1467897074 + 1 1467866580 <=> 1 1467867780 + 1 1467896405
2601509048	1 1467914323 + 1 1467866580 <=> 1 1467867780 + 1 1467897234
2601516953	1 1467923905 + 1 1467866580 <=> 1 1467867780 + 1 1468045794
2798958937	1 1467910783 + 1 1467866580 <=> 1 1467867780 + 1 523532216
2798965147	1 5465154 + 1 1467867780 <=> 1 1467866580 + 1 4407767
2798966124	1 4407767 + 1 1467866580 <=> 1 1467867780 + 1 122587715
2799057864	1 687648 + 1 1467866580 <=> 1 1467867780 + 1 1467911711
2799091721	1 1467866580 + 1 1467866388 <=> 1 1467867780 + 1 636987713
2799093085	1 1467895798 + 1 1467866580 <=> 1 1467867780 + 1 1168968566
2799094400	1 1468348512 + 1 1467866580 <=> 1 1467867780 + 1 194077374
2799174082	1 111225913 + 1 1467867780 <=> 1 1467866026 + 1 1467866580
2799238800	1 1467876684 + 1 1467867780 <=> 1 1467866580 + 1 98897360
2799316185	1 383213448 + 1 1467866580 <=> 1 1467867780 + 1 380592959
2799629134	1 496099903 + 1 1467866580 <=> 1 1467867780 + 1 348185166
1569676943	1 1467871046 + 1 1467867268 <=> 1 1467865687 + 1 1467870003
1569715269	1 1467871046 + 8 1467867268 <=> 8 1467865687 + 1 1467903948
1569739847	1 1467871046 + 7 1467867268 <=> 7 1467865687 + 1 1467903462
1569739902	1 1467871046 + 5 1467867268 <=> 5 1467865687 + 1 1467900985
1570038070	1 1467871046 + 1 1467867268 <=> 1 1467865687 + 1 1469442031 + 1 1467870003
1569913046	1 1467901708 + 1 1467866932 + 1 1469442031 <=> 1 1467866603 + 1 1467867422
1569942646	1 1467868189 + 1 1467866603 <=> 1 1467866932 + 1 1467868676
1569948645	1 1467871033 + 1 1467866932 + 1 1469442031 <=> 1 1467866603 + 1 1467909038
1570037258	1 1467869376 + 1 1467866603 <=> 1 1469442031 + 1 1467866932 + 1 1467866945
2070047025	1 1467868822 + 1 1467866603 <=> 1 1467866932 + 1 1468057101
2774471308	1 1467870021 + 1 1467866932 + 1 1469442031 <=> 1 1467866603 + 1 1468057101
2786323829	1 1468047715 + 1 1467866603 <=> 1 1467866932 + 1 1467909349
1569736161	1 1467935869 + 1 1467866617 <=> 1 1467879801 + 1 1467936196
1570037302	1 1467916267 + 1 1467866836 + 1 1467866617 <=> 1 1467865667 + 1 1467865812 + 2 1469442031 + 1 1467879801 + 1 1467879874 + 1 1467902005 + 1 1468019272
2786244272	1 1467916267 + 1 1467866836 + 1 1467866617 <=> 1 1467865667 + 1 1467865812 + 1 1467879801 + 1 1467879874 + 1 1467902005 + 1 1468019272
2786257153	1 1467935869 + 1 1467866617 <=> 1 1467879801 + 1 5427088
1569663233	1 1467866617 <=> 1 1467865667 + 1 1467871421
1569816576	1 1467866617 + 1 1469442031 <=> 1 1467865667 + 1 1467871421
2601484557	1 1467898352 + 1 1467866617 <=> 1 1467871421 + 1 1467878443
1569663247	1 1467866617 <=> 1 1467874835 + 1 1467879874
1569663380	1 1467866648 + 1 1467865812 <=> 1 1467897063
1569663392	1 1467868061 <=> 1 1467866026 + 1 1467866648
1569663407	1 1467868029 <=> 1 1467866289 + 1 1467866648
1569663438	1 1467866648 + 1 1467866431 <=> 1 1467907163
1569686521	1 1467875820 + 1 1467866431 <=> 1 1467865812 + 1 1467907163
1569701858	1 1467907163 + 1 1467866997 <=> 1 1467866431 + 1 1467873274
1569666811	1 1467867117 + 1 1467866662 <=> 1 1467868222 + 1 1467869180
2594580204	1 1467869079 + 1 1467866662 <=> 1 1467869180 + 1 1467885566
2594583713	1 1467920780 + 1 1467866662 <=> 1 1467869180 + 1 194058756
2594595903	1 1467872492 + 1 1467866662 <=> 1 1467869180 + 1 1467906853
2594689799	1 1467877803 + 1 1467866662 <=> 1 1467869180 + 1 1467909038
1570012766	1 1467898462 + 1 1467879801 <=> 1 1467866662 + 1 1467879874
1569663635	1 1467866763 <=> 1 1467866662
1569667772	1 1467879801 + 1 1467867931 <=> 1 1467866677 + 1 1467867342
1569672185	1 1467879801 + 1 1467869389 <=> 1 1467866677 + 1 1467868389
1569672446	1 1467887798 + 1 1467879801 <=> 1 1467866677 + 1 1467868450
1569676315	1 1467879801 + 1 1467877077 <=> 1 1467866677 + 1 1467869810
1569680457	1 1467879801 + 1 1467871616 <=> 1 1467866677 + 1 1467872740
1569708501	1 1467920039 + 1 1467879801 <=> 1 1467866677 + 1 1467920051
1569750984	1 1468046259 + 1 1467879801 <=> 1 1467866677 + 1 1467869584
1570010824	1 66258325 + 1 1467879801 <=> 1 1467866677 + 1 1467868389
2600259125	1 1467884734 + 1 1467879801 <=> 1 1467866162 + 1 1467866677
2774392239	1 1467970772 + 3 1467877482 <=> 2 1469442031 + 1 1467869221 + 3 1467879801 + 3 1469336006
2774455631	1 1467890218 + 1 1467869221 <=> 1 1467866836 + 1 1467879788
2786274835	1 1468120684 + 1 1467879801 <=> 1 1467869221 + 1 1468122683
2592794148	1 1467866715 <=> 1 1467911814
2774357195	1 1467865731 + 1 1467866715 + 1 1469442031 <=> 1 1467879956 + 1 1467911814
1569664075	1 1467866731 + 1 1467865610 <=> 1 1467873504
1569664121	1 1467868175 <=> 1 1467865667 + 1 1467866731
1569831806	1 1467868175 + 1 1469442031 <=> 1 1467865667 + 1 1467866731
1569664133	1 1467868585 <=> 1 1467865667 + 1 1467866731
1569833808	1 1467868585 + 1 1469442031 <=> 1 1467865667 + 1 1467866731
1569664270	1 1467873516 <=> 1 1467866749
1569762541	1 1467871604 + 1 1467866763 <=> 1 1467865623 + 1 1467873567
1569829841	1 1467879801 + 1 1467873567 <=> 1 1467866763 + 1 1467868822
2774423141	1 1467873567 + 1 1469442031 + 1 1467865623 <=> 1 1467866763 + 1 1467871604
1570037540	1 1467871275 + 1 1467866778 <=> 1 1467867028 + 1 1467871989
2786328028	1 1467888528 + 1 1467866778 <=> 1 1467867028 + 1 1467871989
1738207638	1 1467866778 <=> 1 1467879801 + 1 1467896489
2070017878	1 1467895015 + 1 1467879801 <=> 1 1467866778 + 1 1467867087 + 1 1469444647
2592795934	1 1467879801 + 1 1467873383 <=> 1 1467866778 + 1 1467867073
2592797188	1 1467879801 + 1 1467878908 <=> 1 1467866778 + 1 1467867385
2592969164	1 1467895015 + 1 1467879801 <=> 1 1467866778 + 1 1467867087
1569664697	1 1467866805 + 1 1467865936 <=> 1 1467868204 + 1 1467870443
1570038189	1 1467870443 + 1 1467867300 <=> 1 1469442031 + 1 1467868301 + 1 1467873168
1570032626	1 1467867056 + 1 1467865936 <=> 1 1467868204 + 1 1467880004
2070021698	1 1467867056 + 1 1467865936 <=> 1 1467868204 + 1 3529
2070067369	1 1467871275 + 1 1467865936 <=> 1 1467868204 + 1 1467871989
2593079815	1 1468074483 + 1 1467865936 <=> 1 1467868204 + 1 1467911752
1569664748	1 1467879801 + 1 1467866821 <=> 1 1467866916 + 1 1467867475
2592797597	1 1467879801 + 1 1467876203 <=> 1 1467867475
1569819235	1 1467866916 + 1 1469442031 + 1 1467866522 <=> 1 1467865687 + 1 1467865910
1569664792	1 1467866821 <=> 1 1467878882 + 1 1467879801
1569664843	1 1467866836 + 1 1467865610 <=> 1 1467872773
1569917697	1 1467866836 + 1 1467865610 <=> 1 1469442031 + 1 1467872773
2794802884	1 1467877411 + 1 1467866289 <=> 1 1467866856 + 1 1888927
2794802906	1 1467877411 + 1 1467865888 <=> 1 1467866856 + 1 1468672135
2794802928	1 1467877411 + 1 1467865812 <=> 1 1467866856 + 1 348277775
2814380969	1 1467920378 + 1 1467866856 <=> 1 1467877411 + 1 1469262794
1569665088	1 1467908734 + 1 1467879801 <=> 1 1467866162 + 1 1467866856
1569688692	1 1467879801 + 1 1467879231 <=> 1 1467866856 + 1 1467878165
1569694794	1 1467908724 + 1 1467879801 <=> 1 1467866345 + 1 1467866856
1569743571	1 1468040296 + 1 1467879801 <=> 1 1467866856 + 1 1467879874
1569839087	1 1467879801 + 1 1467879231 <=> 1 1467866856 + 1 1468094815
1738198537	1 1467866856 + 1 1467865652 <=> 1 1467879801 + 1 1467888083
1569720491	1 1467866997 + 1 1467865652 <=> 1 1467866289 + 1 1467866871
2809138892	1 1468014334 + 1 1467895458 <=> 1 1467865967 + 1 1467866871
1569698373	1 1467898800 + 1 1467868643 <=> 1 1467866885 + 1 1467902561
1569700789	1 1467904765 + 1 1467868643 <=> 1 1467866885 + 1 1467905230
1569726062	1 1468007667 + 1 1467868643 <=> 1 1467866885 + 1 1468007679
1569839070	1 1468007679 + 1 1467866885 + 1 1469442031 <=> 1 1467868643 + 1 1468007667
1569911086	1 1467898800 + 1 1467868643 <=> 1 1469442031 + 1 1467866885 + 1 1467902561
2595215566	1 1467868643 + 1 1467866214 <=> 1 1467866885 + 1 277642754
2596861874	1 1467868643 + 1 1467866617 <=> 1 1467866885 + 1 1468174117
2774352082	1 1468174117 + 1 1467866885 + 1 1469442031 <=> 1 1467866617 + 1 1467868643
1569682071	1 1467876810 + 1 1467866885 <=> 1 1467870978 + 1 1467872515
1569685147	1 1467874480 + 1 1467870978 <=> 1 1467866885 + 1 1467911235
1569750836	1 1467900054 + 1 1467866885 <=> 1 1467870978 + 1 1467932779
1569846428	1 1467876810 + 1 1467866885 <=> 1 1469442031 + 1 1467870978 + 1 1467872515
1569858785	1 1467900054 + 1 1467866885 <=> 1 1469442031 + 1 1467870978 + 1 1467932779
1569673167	1 1467868676 + 1 1467866916 <=> 1 1467868189 + 1 1467878978
2774358881	1 1467878978 + 1 1467868189 + 1 1469442031 <=> 1 1467866916 + 1 1467868676
1569665667	1 1467866916 <=> 1 1467866763
1569665834	1 1467893136 <=> 1 1467865667 + 1 1467866960
1570035241	1 1467893136 + 1 1469442031 <=> 1 1467865667 + 1 1467866960
1569898174	1 1467887423 + 1 1467879801 <=> 1 1467865652 + 1 1467866980
2792835615	1 1467887423 + 1 1467866565 <=> 1 1467865652 + 1 797019820
2806718825	1 1468014334 + 1 1467887423 <=> 1 1467865652 + 1 1467866980
1569665972	1 1467879874 + 1 1467868880 <=> 1 1467865812 + 1 1467866980 + 1 1467879801
1569669504	1 1467867640 + 1 1467865812 <=> 1 1467868880
1569717031	1 1467868880 <=> 1 1467865812 + 1 1467874758
1569753584	1 1467868880 <=> 1 1467865812 + 1 1467872610
1569914908	1 1467879874 + 1 1467868880 <=> 1 1467865812 + 1 1469442031 + 1 1467866980 + 1 1467879801
2813740091	1 1468047329 + 1 1467865812 <=> 1 1467868880 + 1 1468014334
1569754164	1 1467868880 <=> 1 1467879801 + 1 1468047766
1569851522	1 1467879874 + 1 1467868880 <=> 1 1469442031 + 1 1467879801 + 1 1467969548
1569666003	1 1467879801 + 1 1467869724 <=> 1 1467866080 + 1 1467866980
2792837661	1 1467911171 + 1 1467866565 <=> 1 1467866980 + 1 45987930
2792913037	1 788987593 + 1 1467866980 <=> 1 1467885732 + 1 1467911171
2792931398	1 536238034 + 1 1467866980 <=> 1 1467911171 + 1 2642238
2792931610	1 2900032 + 1 1467866980 <=> 1 1467871193 + 1 1467911171
2793042070	1 161304261 + 1 1467866980 <=> 1 1467896918 + 1 1467911171
2793206361	1 60530393 + 1 1467866980 <=> 1 1467911171 + 1 292802
1569666044	1 1467866980 <=> 1 1467865667 + 1 1467869297
1569666102	1 1467868061 <=> 1 1467866997 + 1 1467879874
1569698115	1 1467898015 + 2 1467879801 + 1 1467865636 <=> 1 1467867028 + 1 1467912737
1570037811	1 156957537 + 1 1467867028 <=> 1 1467865636 + 2 1467879801 + 1 1467898015
2593076053	1 1467867117 + 1 1467867028 <=> 1 1467865636 + 2 1467879801 + 1 1468049124
2774345830	1 1467898015 + 2 1467879801 + 1 1469442031 + 1 1467865636 <=> 1 1467867028 + 1 156957537
2786368117	1 1467912737 + 1 1467867028 <=> 1 1467865636 + 1 1469442031 + 2 1467879801 + 1 1467898015
1569666250	1 1467895775 <=> 1 1467866414 + 1 1467867028
1569666262	1 1467867117 <=> 1 1467867028
1569675128	1 1467869340 + 1 1467867056 <=> 1 1467876226 + 1 1467880004
1569680410	1 1467871544 + 1 1467867056 <=> 1 1467880004 + 1 1467890251
1569938939	1 1467867385 + 1 1467867056 <=> 1 1469442031 + 1 1467873580 + 1 1467880004
2774345786	1 1467880004 + 1 1467876226 + 1 1469442031 <=> 1 1467867056 + 1 1467869340
2786358865	1 1467867385 + 1 1467867056 <=> 1 1467873580 + 1 1467880004
1569666372	1 1467879801 + 1 1467875985 <=> 1 1467866306 + 1 1467867073
1569819662	1 1467900443 + 1 1467879801 <=> 1 1467879788 + 1 1467879874 + 1 1468115353
1569726417	1 1467869297 + 1 1467865610 <=> 1 1467866731 + 1 1467879874
1570028099	1 1467869297 + 3 1469442031 + 1 1467865610 <=> 1 1467866731 + 1 1467879874
1569666567	1 1467867087 <=> 1 1467876458 + 1 1467879801
2807135464	1 1468014334 + 1 1467876458 <=> 1 1467867087
1570037903	1 1467867087 <=> 1 1467870817 + 1 1467879801
1570009814	1 1467879801 + 1 1467870314 + 1 1469442031 <=> 1 1467866960 + 1 1467879874
2592795500	1 1467879801 + 1 1467870314 <=> 1 1467866960 + 1 1467879874
1569666687	1 1467867103 <=> 1 1467868222
1569666697	1 1467872897 <=> 1 1467867103
2792874857	1 1467896500 + 1 1467872492 <=> 1 1467867117 + 1 3005328
2795255393	1 1467872492 + 1 1467869180 <=> 1 1467867117 + 1 1468077267
1569666785	1 1467879477 <=> 1 1467865812 + 1 1467867117
1569666799	1 1467873423 <=> 1 1467866648 + 1 1467867117
2795304052	1 1467873423 + 1 1467869180 <=> 1 1467867117 + 1 1468058347
1569670952	1 1467868222 + 1 1467866414 <=> 1 1467867117 + 1 1467868000
1569672974	1 1467909038 + 1 1467867117 <=> 1 1467867103 + 1 1467868222
2070021771	1 1467869180 + 1 1467868222 <=> 1 1467867117 + 1 1468057101
2594678835	1 1467867117 + 1 1467866805 <=> 1 1467868222 + 1 1468077267
2774455698	1 1467868222 + 1 1467867163 <=> 1 1467867117 + 1 1468063146
1569747503	1 1467872180 + 1 1467870021 <=> 1 1467867117 + 1 1468014376
1569693340	1 1467913312 + 1 1467865652 <=> 1 1467865783 + 1 1467884508
1569666986	1 1467867163 <=> 1 1467869501
1569667008	1 1467898532 <=> 1 1467865783 + 1 1467867176
1569667037	1 1467895842 <=> 1 1467866345 + 1 1467867176
1569685363	1 1467879801 + 1 1467877115 <=> 1 1467868971
2592799692	1 1467879801 + 1 1467868204 <=> 1 1467868971
2592987196	1 1468428976 + 1 1467879801 <=> 1 1467868971
2790441985	2 1467868895 <=> 1 1467865936 + 1 1467886687
2774509591	1 1468120684 + 1 1467911733 + 1 1467867625 + 1 1469442031 <=> 2 1467879774 + 1 1467883803
2786211081	1 1467883803 + 2 1467879774 <=> 1 1467867625 + 1 1467911733 + 1 1468120684
1569667394	1 1467867268 <=> 1 1467868655
1569920576	1 1467868301 + 1 1467866945 + 1 1469442031 <=> 1 1467867300 + 1 1467869376
1569923470	1 1467869737 + 1 1467867300 <=> 1 1469442031 + 1 1467868301 + 1 1467869989
2070047038	1 1467868822 + 1 1467867300 <=> 1 1467868301 + 1 1468057101
2592799955	1 1467869376 + 1 1467867300 <=> 1 1467866945 + 1 1467868301
2786241202	1 1467867300 + 1 1467865544 <=> 1 1467865592 + 1 1467868301
2786321083	1 1467875609 + 1 1467867300 <=> 1 1467868301 + 1 1467868718
1569949923	1 1467979305 + 1 1467865752 <=> 1 1467873194 + 1 1467919684
1655654473	1 1467898142 <=> 1 1467866080 + 1 1467884369
2070027162	1 1467866214 + 1 1467866080 <=> 1 1467880428 + 1 1467898142
1569726003	1 1467879801 + 1 1467876684 <=> 2 1467866080
2787772115	1 1467876684 + 1 1467867640 <=> 1 1467866080 + 1 348185166
2787772181	1 1467876684 + 1 1467865812 <=> 1 1467866080 + 1 346903694
2676820692	2 1467867359 <=> 1 1467895024 + 1 2636590395
1569667907	1 1467867359 <=> 1 1467874510 + 1 1467879874
1569668092	1 1467872984 <=> 1 1467867373
1569668196	1 1467879801 + 1 1467879018 <=> 1 1467865936 + 1 1467867385
1569690044	1 1467879018 + 1 1467871527 <=> 1 1467867385 + 1 1467882016
1569892763	1 1467879018 + 1 1467868895 <=> 1 1467867385 + 1 1468075684
2786288530	1 1467879018 + 1 1467868895 <=> 1 1467867385 + 1 1467886687
2600235565	1 1467879801 + 1 1467878790 <=> 1 1467867385 + 1 1467879874
1569668308	1 1467900157 <=> 1 1467867437 + 1 1467879801
2808995026	1 1468014334 + 1 1467867437 <=> 1 1467900157
1569695104	1 1467889321 <=> 1 1467879801 + 1 1467890172
1569678155	1 1467873396 + 1 1467867986 <=> 1 1467867437 + 1 1467870608
1569668425	1 1467876437 <=> 1 1467866414 + 1 1467867437
2789532054	1 1467872213 + 1 1467865812 <=> 1 1467867498 + 1 348277775
2789532078	1 1467872213 + 1 1467866289 <=> 1 1467867498 + 1 1888927
1655197234	1 1467868376 + 1 1467865718 <=> 1 1467867515 + 1 1468025129
1569945811	1 1467869312 + 1 1467867515 <=> 1 1467868376 + 1 1467869030
2808995959	1 1467867529 + 2 1469442031 + 1 1467865610 <=> 1 1467876895 + 1 1468014334
1569933784	1 1467932928 + 1 1467866214 <=> 1 1467880428 + 1 1467932841
2774420975	1 1469381553 + 1 1467880428 <=> 1 1467866214 + 1 1467885690
1569669034	1 1467867581 <=> 1 1467879801 + 1 1467889381
2808615222	1 1468014334 + 1 1467889381 <=> 1 1467867581
2786288548	1 1467894077 + 1 1467879801 <=> 1 1467867595 + 1 1467970739
2774319215	1 5448577 + 1 1467867611 + 1 1469442031 <=> 1 1467879956 + 1 1467908137
1569758649	1 1468048768 + 1 1467879801 <=> 1 1467866997 + 1 1467879874
1569734635	1 1467867625 <=> 1 1467869221 + 1 1468017547
2774382659	1 1467867625 <=> 1 1469442031 + 1 1467869221 + 1 1468017547
1569704408	1 1467911480 + 1 1467877856 <=> 1 1467866095 + 1 1467911591
1569862109	1 59937801 + 1 1467877856 <=> 1 1467866095 + 1 1467911591
1569917684	1 1467877856 + 1 1467866836 <=> 1 1467866095 + 1 1469442031 + 1 1467872129
2774350664	1 1467911591 + 1 1469442031 + 1 1467866095 <=> 1 1467877856 + 1 1467911480
2786321296	1 1468098690 + 1 1467879801 <=> 1 1467873383 + 1 1467881851
1569682277	1 1467879801 + 1 1467873383 <=> 1 1467867087 + 1 1467872625
1569742411	1 1467879801 + 1 1467869473 <=> 1 1467866276 + 1 1467872625
1655642585	1 1467897398 + 1 1467879801 <=> 1 1467869624 + 1 1467872625
2786322393	1 1468097914 + 1 1467879801 <=> 1 1467872625 + 1 1468307954
1569675706	1 1467869624 + 1 1467869473 <=> 1 1467866276 + 1 1467897398
1569831213	1 1467869624 + 1 1467869473 <=> 1 1467866276 + 1 1469442031 + 1 1467897398
1569892508	1 1468305171 + 1 1467869473 <=> 1 1467866276 + 1 1469442031 + 1 1468098882
2808997047	1 1467867671 <=> 1 1467870747 + 1 1468014334
2070018199	1 1467981320 + 1 1467879801 <=> 1 1467867176 + 1 1469444647 + 1 1468115353
2799089235	1 1467868924 + 1 1467867780 + 1 1467865610 <=> 2 1467865667 + 1 1467923604 + 1 501141808
2799387684	1 1467900207 + 1 1467867780 + 1 1467865610 <=> 2 1467865667 + 1 1467878253 + 1 1467923604
1569684084	1 1467873580 + 1 1467866374 <=> 1 1467876178 + 1 1467878790
1569736708	1 1468017310 + 1 1467866374 <=> 1 1467876178 + 1 1468020360
1569736722	1 1468020371 + 1 1467866374 <=> 1 1467876178 + 1 1467890140
1569942690	1 1467876342 + 1 1467866374 <=> 1 1467866836 + 1 1467876178
1569670294	1 1467900146 + 1 1467866522 <=> 1 1467865687 + 1 1467867798
1569671266	1 1467898131 + 1 1467866522 <=> 1 1467865687 + 1 1467868090
1569757949	1 1468049632 + 1 1467866522 <=> 1 1467865687 + 1 1467877216
1569821363	1 1467900146 + 1 1469442031 + 1 1467866522 <=> 1 1467865687 + 1 1467867798
1569910525	1 1467866763 + 1 1469442031 + 1 1467866522 <=> 1 1467865687 + 1 1467865910
1569914927	1 1467901708 + 1 1469442031 + 1 1467866522 <=> 1 1467865687 + 1 1467866112
1569930502	1 1467870068 + 1 1469442031 + 1 1467866522 <=> 1 1467865687 + 1 1467866112
